id,country,region,city,state,latitude,longitude,population,population_source,population_date,gdp,gdp_source,gdp_date,age,capture_date,notes,map_url
1426,us,Northern America,Greenville,OH,40.10283,-84.63301,12694,http://worldpopulationreview.com/us-cities/greenville-oh-population,2018,599.194882,http://worldpopulationreview.com/us-cities/greenville-oh-population,,,,,"https://www.google.com/maps/@40.10283,-84.63301,20000m/data=!3m1!1e3"
1427,us,Northern America,Hamilton,OH,39.31732,-84.19657,62174,http://worldpopulationreview.com/us-cities/hamilton-oh-population,2018,3466.635718,http://worldpopulationreview.com/us-cities/hamilton-oh-population,,,,,"https://www.google.com/maps/@39.31732,-84.19657,20000m/data=!3m1!1e3"
1428,us,Northern America,Kent,OH,41.15367,-81.35789,29662,http://worldpopulationreview.com/us-cities/kent-oh-population,2018,1616.816296,http://worldpopulationreview.com/us-cities/kent-oh-population,,,,,"https://www.google.com/maps/@41.15367,-81.35789,20000m/data=!3m1!1e3"
1429,us,Northern America,Kettering,OH,39.69599,-84.15044,55103,http://worldpopulationreview.com/us-cities/kettering-oh-population,2018,3924.43566,http://worldpopulationreview.com/us-cities/kettering-oh-population,,,,,"https://www.google.com/maps/@39.69599,-84.15044,20000m/data=!3m1!1e3"
1430,us,Northern America,Lakewood,OH,41.48199,-81.79819,50100,http://worldpopulationreview.com/us-cities/lakewood-oh-population,2018,3347.3814,http://worldpopulationreview.com/us-cities/lakewood-oh-population,,,,,"https://www.google.com/maps/@41.48199,-81.79819,20000m/data=!3m1!1e3"
1431,us,Northern America,Lancaster,OH,39.71368,-82.59933,40414,http://worldpopulationreview.com/us-cities/lancaster-oh-population,2018,2128.079998,http://worldpopulationreview.com/us-cities/lancaster-oh-population,,,,,"https://www.google.com/maps/@39.71368,-82.59933,20000m/data=!3m1!1e3"
1432,us,Northern America,Lima,OH,40.74255,-84.10523,36862,http://worldpopulationreview.com/us-cities/lima-oh-population,2018,1590.890196,http://worldpopulationreview.com/us-cities/lima-oh-population,,,,,"https://www.google.com/maps/@40.74255,-84.10523,20000m/data=!3m1!1e3"
1433,us,Northern America,Lorain,OH,41.45282,-82.18237,64028,http://worldpopulationreview.com/us-cities/lorain-oh-population,2018,3130.072808,http://worldpopulationreview.com/us-cities/lorain-oh-population,,,,,"https://www.google.com/maps/@41.45282,-82.18237,20000m/data=!3m1!1e3"
1434,us,Northern America,Mansfield,OH,40.75839,-82.51545,46560,http://worldpopulationreview.com/us-cities/mansfield-oh-population,2018,2217.09408,http://worldpopulationreview.com/us-cities/mansfield-oh-population,,,,,"https://www.google.com/maps/@40.75839,-82.51545,20000m/data=!3m1!1e3"
1435,us,Northern America,Marietta,OH,39.41535,-81.45484,13604,http://worldpopulationreview.com/us-cities/marietta-oh-population,2018,765.388248,http://worldpopulationreview.com/us-cities/marietta-oh-population,,,,,"https://www.google.com/maps/@39.41535,-81.45484,20000m/data=!3m1!1e3"
1436,us,Northern America,Marion,OH,38.98343,-82.85065,36087,http://worldpopulationreview.com/us-cities/marion-oh-population,2018,1771.402569,http://worldpopulationreview.com/us-cities/marion-oh-population,,,,,"https://www.google.com/maps/@38.98343,-82.85065,20000m/data=!3m1!1e3"
1437,us,Northern America,Martins Ferry,OH,40.09591,-80.72453,6596,http://worldpopulationreview.com/us-cities/martins-ferry-oh-population,2018,319.450876,http://worldpopulationreview.com/us-cities/martins-ferry-oh-population,,,,,"https://www.google.com/maps/@40.09591,-80.72453,20000m/data=!3m1!1e3"
1438,us,Northern America,Massillon,OH,40.79672,-81.52151,32410,http://worldpopulationreview.com/us-cities/massillon-oh-population,2018,1810.45501,http://worldpopulationreview.com/us-cities/massillon-oh-population,,,,,"https://www.google.com/maps/@40.79672,-81.52151,20000m/data=!3m1!1e3"
1439,us,Northern America,Mentor,OH,41.66616,-81.33955,47273,http://worldpopulationreview.com/us-cities/mentor-oh-population,2018,4032.150535,http://worldpopulationreview.com/us-cities/mentor-oh-population,,,,,"https://www.google.com/maps/@41.66616,-81.33955,20000m/data=!3m1!1e3"
1440,us,Northern America,Middletown,OH,39.50295,-84.36489,48861,http://worldpopulationreview.com/us-cities/middletown-oh-population,2018,2509.891848,http://worldpopulationreview.com/us-cities/middletown-oh-population,,,,,"https://www.google.com/maps/@39.50295,-84.36489,20000m/data=!3m1!1e3"
1441,us,Northern America,Milan,OH,41.28878,-82.60187,1335,http://worldpopulationreview.com/us-cities/milan-oh-population,2018,94.89714,http://worldpopulationreview.com/us-cities/milan-oh-population,,,,,"https://www.google.com/maps/@41.28878,-82.60187,20000m/data=!3m1!1e3"
1442,us,Northern America,Mount Vernon,OH,40.3934,-82.48572,16701,http://worldpopulationreview.com/us-cities/mount-vernon-oh-population,2018,806.675001,http://worldpopulationreview.com/us-cities/mount-vernon-oh-population,,,,,"https://www.google.com/maps/@40.3934,-82.48572,20000m/data=!3m1!1e3"
1443,us,Northern America,New Philadelphia,OH,40.48979,-81.44567,17417,http://worldpopulationreview.com/us-cities/new-philadelphia-oh-population,2018,956.506806,http://worldpopulationreview.com/us-cities/new-philadelphia-oh-population,,,,,"https://www.google.com/maps/@40.48979,-81.44567,20000m/data=!3m1!1e3"
1444,us,Northern America,Newark,OH,40.05812,-82.40126,50029,http://worldpopulationreview.com/us-cities/newark-oh-population,2018,2710.120959,http://worldpopulationreview.com/us-cities/newark-oh-population,,,,,"https://www.google.com/maps/@40.05812,-82.40126,20000m/data=!3m1!1e3"
1445,us,Northern America,Niles,OH,41.18284,-80.76536,18325,http://worldpopulationreview.com/us-cities/niles-oh-population,2018,970.546975,http://worldpopulationreview.com/us-cities/niles-oh-population,,,,,"https://www.google.com/maps/@41.18284,-80.76536,20000m/data=!3m1!1e3"
1446,us,Northern America,North College Hill,OH,39.21839,-84.55078,9281,http://worldpopulationreview.com/us-cities/north-college-hill-oh-population,2018,477.275425,http://worldpopulationreview.com/us-cities/north-college-hill-oh-population,,,,,"https://www.google.com/maps/@39.21839,-84.55078,20000m/data=!3m1!1e3"
1447,us,Northern America,Norwalk,OH,41.24255,-82.61573,16923,http://worldpopulationreview.com/us-cities/norwalk-oh-population,2018,957.774108,http://worldpopulationreview.com/us-cities/norwalk-oh-population,,,,,"https://www.google.com/maps/@41.24255,-82.61573,20000m/data=!3m1!1e3"
1448,us,Northern America,Oberlin,OH,41.29394,-82.21738,8312,http://worldpopulationreview.com/us-cities/oberlin-oh-population,2018,543.820912,http://worldpopulationreview.com/us-cities/oberlin-oh-population,,,,,"https://www.google.com/maps/@41.29394,-82.21738,20000m/data=!3m1!1e3"
1449,us,Northern America,Painesville,OH,41.72449,-81.24566,19881,http://worldpopulationreview.com/us-cities/painesville-oh-population,2018,1118.763513,http://worldpopulationreview.com/us-cities/painesville-oh-population,,,,,"https://www.google.com/maps/@41.72449,-81.24566,20000m/data=!3m1!1e3"
1450,us,Northern America,Parma,OH,41.40477,-81.72291,78751,http://worldpopulationreview.com/us-cities/parma-oh-population,2018,4917.448693,http://worldpopulationreview.com/us-cities/parma-oh-population,,,,,"https://www.google.com/maps/@41.40477,-81.72291,20000m/data=!3m1!1e3"
1451,us,Northern America,Piqua,OH,40.14477,-84.24244,21200,http://worldpopulationreview.com/us-cities/piqua-oh-population,2018,1089.7648,http://worldpopulationreview.com/us-cities/piqua-oh-population,,,,,"https://www.google.com/maps/@40.14477,-84.24244,20000m/data=!3m1!1e3"
1452,us,Northern America,Portsmouth,OH,38.73174,-82.99767,20340,http://worldpopulationreview.com/us-cities/portsmouth-oh-population,2018,952.66458,http://worldpopulationreview.com/us-cities/portsmouth-oh-population,,,,,"https://www.google.com/maps/@38.73174,-82.99767,20000m/data=!3m1!1e3"
1453,us,Northern America,Put in Bay,OH,41.65422,-82.82074,136,http://worldpopulationreview.com/us-cities/put-in-bay-oh-population,2018,11.164648,http://worldpopulationreview.com/us-cities/put-in-bay-oh-population,,,,,"https://www.google.com/maps/@41.65422,-82.82074,20000m/data=!3m1!1e3"
1454,us,Northern America,Salem,OH,40.86867,-83.35213,11715,http://worldpopulationreview.com/us-cities/salem-oh-population,2018,792.016005,http://worldpopulationreview.com/us-cities/salem-oh-population,,,,,"https://www.google.com/maps/@40.86867,-83.35213,20000m/data=!3m1!1e3"
1455,us,Northern America,Sandusky,OH,41.37965,-83.13127,24714,http://worldpopulationreview.com/us-cities/sandusky-oh-population,2018,1183.504032,http://worldpopulationreview.com/us-cities/sandusky-oh-population,,,,,"https://www.google.com/maps/@41.37965,-83.13127,20000m/data=!3m1!1e3"
1456,us,Northern America,Shaker Heights,OH,41.47394,-81.53707,27302,http://worldpopulationreview.com/us-cities/shaker-heights-oh-population,2018,3747.035688,http://worldpopulationreview.com/us-cities/shaker-heights-oh-population,,,,,"https://www.google.com/maps/@41.47394,-81.53707,20000m/data=!3m1!1e3"
1457,us,Northern America,Springfield,OH,41.467,-84.40586,59282,http://worldpopulationreview.com/us-cities/springfield-oh-population,2018,2863.794856,http://worldpopulationreview.com/us-cities/springfield-oh-population,,,,,"https://www.google.com/maps/@41.467,-84.40586,20000m/data=!3m1!1e3"
1458,us,Northern America,Steubenville,OH,40.36979,-80.63396,17864,http://worldpopulationreview.com/us-cities/steubenville-oh-population,2018,870.083984,http://worldpopulationreview.com/us-cities/steubenville-oh-population,,,,,"https://www.google.com/maps/@40.36979,-80.63396,20000m/data=!3m1!1e3"
1459,us,Northern America,Tiffin,OH,41.1145,-83.17797,17546,http://worldpopulationreview.com/us-cities/tiffin-oh-population,2018,947.957742,http://worldpopulationreview.com/us-cities/tiffin-oh-population,,,,,"https://www.google.com/maps/@41.1145,-83.17797,20000m/data=!3m1!1e3"
1460,us,Northern America,Toledo,OH,41.66394,-83.55521,274975,http://worldpopulationreview.com/us-cities/toledo-oh-population,2018,,http://worldpopulationreview.com/us-cities/toledo-oh-population,,,,,"https://www.google.com/maps/@41.66394,-83.55521,20000m/data=!3m1!1e3"
1461,us,Northern America,Urbana,OH,40.10839,-83.75243,11372,http://worldpopulationreview.com/us-cities/urbana-oh-population,2018,544.66194,http://worldpopulationreview.com/us-cities/urbana-oh-population,,,,,"https://www.google.com/maps/@40.10839,-83.75243,20000m/data=!3m1!1e3"
1462,us,Northern America,Warren,OH,39.40562,-81.53563,38382,http://worldpopulationreview.com/us-cities/warren-oh-population,2018,1548.176352,http://worldpopulationreview.com/us-cities/warren-oh-population,,,,,"https://www.google.com/maps/@39.40562,-81.53563,20000m/data=!3m1!1e3"
1463,us,Northern America,Wooster,OH,40.80506,-81.93514,26560,http://worldpopulationreview.com/us-cities/wooster-oh-population,2018,1597.53088,http://worldpopulationreview.com/us-cities/wooster-oh-population,,,,,"https://www.google.com/maps/@40.80506,-81.93514,20000m/data=!3m1!1e3"
1464,us,Northern America,Worthington,OH,40.5908,-82.40114,14725,http://worldpopulationreview.com/us-cities/worthington-oh-population,2018,1819.848025,http://worldpopulationreview.com/us-cities/worthington-oh-population,,,,,"https://www.google.com/maps/@40.5908,-82.40114,20000m/data=!3m1!1e3"
1465,us,Northern America,Xenia,OH,39.68478,-83.92965,26783,http://worldpopulationreview.com/us-cities/xenia-oh-population,2018,1420.972065,http://worldpopulationreview.com/us-cities/xenia-oh-population,,,,,"https://www.google.com/maps/@39.68478,-83.92965,20000m/data=!3m1!1e3"
1466,us,Northern America,Yellow Springs,OH,39.80645,-83.88687,3702,http://worldpopulationreview.com/us-cities/yellow-springs-oh-population,2018,305.696352,http://worldpopulationreview.com/us-cities/yellow-springs-oh-population,,,,,"https://www.google.com/maps/@39.80645,-83.88687,20000m/data=!3m1!1e3"
1467,us,Northern America,Youngstown,OH,41.0991,-80.6459,64958,http://worldpopulationreview.com/us-cities/youngstown-oh-population,2018,2469.638202,http://worldpopulationreview.com/us-cities/youngstown-oh-population,,,,,"https://www.google.com/maps/@41.0991,-80.6459,20000m/data=!3m1!1e3"
1468,us,Northern America,Zanesville,OH,39.94035,-82.01319,25364,http://worldpopulationreview.com/us-cities/zanesville-oh-population,2018,995.02972,http://worldpopulationreview.com/us-cities/zanesville-oh-population,,,,,"https://www.google.com/maps/@39.94035,-82.01319,20000m/data=!3m1!1e3"
1469,us,Northern America,Ada,OK,34.77453,-96.67835,17269,http://worldpopulationreview.com/us-cities/ada-ok-population,2018,916.137719,http://worldpopulationreview.com/us-cities/ada-ok-population,,,,,"https://www.google.com/maps/@34.77453,-96.67835,20000m/data=!3m1!1e3"
1470,us,Northern America,Altus,OK,34.63813,-99.33398,18709,http://worldpopulationreview.com/us-cities/altus-ok-population,2018,1030.903318,http://worldpopulationreview.com/us-cities/altus-ok-population,,,,,"https://www.google.com/maps/@34.63813,-99.33398,20000m/data=!3m1!1e3"
1471,us,Northern America,Alva,OK,36.80503,-98.66647,5024,http://worldpopulationreview.com/us-cities/alva-ok-population,2018,347.756256,http://worldpopulationreview.com/us-cities/alva-ok-population,,,,,"https://www.google.com/maps/@36.80503,-98.66647,20000m/data=!3m1!1e3"
1472,us,Northern America,Anadarko,OK,35.07256,-98.24366,6568,http://worldpopulationreview.com/us-cities/anadarko-ok-population,2018,351.801784,http://worldpopulationreview.com/us-cities/anadarko-ok-population,,,,,"https://www.google.com/maps/@35.07256,-98.24366,20000m/data=!3m1!1e3"
1473,us,Northern America,Ardmore,OK,34.17426,-97.14363,24795,http://worldpopulationreview.com/us-cities/ardmore-ok-population,2018,1596.326895,http://worldpopulationreview.com/us-cities/ardmore-ok-population,,,,,"https://www.google.com/maps/@34.17426,-97.14363,20000m/data=!3m1!1e3"
1474,us,Northern America,Bartlesville,OK,36.73767,-95.94845,36423,http://worldpopulationreview.com/us-cities/bartlesville-ok-population,2018,2593.390446,http://worldpopulationreview.com/us-cities/bartlesville-ok-population,,,,,"https://www.google.com/maps/@36.73767,-95.94845,20000m/data=!3m1!1e3"
1475,us,Northern America,Bethany,OK,35.51867,-97.63226,19317,http://worldpopulationreview.com/us-cities/bethany-ok-population,2018,1161.009651,http://worldpopulationreview.com/us-cities/bethany-ok-population,,,,,"https://www.google.com/maps/@35.51867,-97.63226,20000m/data=!3m1!1e3"
1476,us,Northern America,Chickasha,OK,35.05257,-97.93643,16352,http://worldpopulationreview.com/us-cities/chickasha-ok-population,2018,922.939584,http://worldpopulationreview.com/us-cities/chickasha-ok-population,,,,,"https://www.google.com/maps/@35.05257,-97.93643,20000m/data=!3m1!1e3"
1477,us,Northern America,Claremore,OK,36.3126,-95.61609,18766,http://worldpopulationreview.com/us-cities/claremore-ok-population,2018,994.072552,http://worldpopulationreview.com/us-cities/claremore-ok-population,,,,,"https://www.google.com/maps/@36.3126,-95.61609,20000m/data=!3m1!1e3"
1478,us,Northern America,Clinton,OK,35.50565,-98.97425,9161,http://worldpopulationreview.com/us-cities/clinton-ok-population,2018,510.90897,http://worldpopulationreview.com/us-cities/clinton-ok-population,,,,,"https://www.google.com/maps/@35.50565,-98.97425,20000m/data=!3m1!1e3"
1479,us,Northern America,Cushing,OK,35.98506,-96.76697,7659,http://worldpopulationreview.com/us-cities/cushing-ok-population,2018,363.710592,http://worldpopulationreview.com/us-cities/cushing-ok-population,,,,,"https://www.google.com/maps/@35.98506,-96.76697,20000m/data=!3m1!1e3"
1480,us,Northern America,Duncan,OK,34.5023,-97.95781,22420,http://worldpopulationreview.com/us-cities/duncan-ok-population,2018,1327.8245,http://worldpopulationreview.com/us-cities/duncan-ok-population,,,,,"https://www.google.com/maps/@34.5023,-97.95781,20000m/data=!3m1!1e3"
1481,us,Northern America,Durant,OK,33.99399,-96.37082,18175,http://worldpopulationreview.com/us-cities/durant-ok-population,2018,842.792925,http://worldpopulationreview.com/us-cities/durant-ok-population,,,,,"https://www.google.com/maps/@33.99399,-96.37082,20000m/data=!3m1!1e3"
1482,us,Northern America,Edmond,OK,35.65283,-97.4781,93127,http://worldpopulationreview.com/us-cities/edmond-ok-population,2018,10297.797406,http://worldpopulationreview.com/us-cities/edmond-ok-population,,,,,"https://www.google.com/maps/@35.65283,-97.4781,20000m/data=!3m1!1e3"
1483,us,Northern America,El Reno,OK,35.53227,-97.95505,19472,http://worldpopulationreview.com/us-cities/el-reno-ok-population,2018,1236.841968,http://worldpopulationreview.com/us-cities/el-reno-ok-population,,,,,"https://www.google.com/maps/@35.53227,-97.95505,20000m/data=!3m1!1e3"
1484,us,Northern America,Elk City,OK,35.41199,-99.40426,11523,http://worldpopulationreview.com/us-cities/elk-city-ok-population,2018,812.48673,http://worldpopulationreview.com/us-cities/elk-city-ok-population,,,,,"https://www.google.com/maps/@35.41199,-99.40426,20000m/data=!3m1!1e3"
1485,us,Northern America,Enid,OK,36.39559,-97.87839,49585,http://worldpopulationreview.com/us-cities/enid-ok-population,2018,3112.599205,http://worldpopulationreview.com/us-cities/enid-ok-population,,,,,"https://www.google.com/maps/@36.39559,-97.87839,20000m/data=!3m1!1e3"
1486,us,Northern America,Eufaula,OK,35.28722,-95.5825,2897,http://worldpopulationreview.com/us-cities/eufaula-ok-population,2018,123.183337,http://worldpopulationreview.com/us-cities/eufaula-ok-population,,,,,"https://www.google.com/maps/@35.28722,-95.5825,20000m/data=!3m1!1e3"
1487,us,Northern America,Frederick,OK,34.39203,-99.01841,3599,http://worldpopulationreview.com/us-cities/frederick-ok-population,2018,169.559687,http://worldpopulationreview.com/us-cities/frederick-ok-population,,,,,"https://www.google.com/maps/@34.39203,-99.01841,20000m/data=!3m1!1e3"
1488,us,Northern America,Guthrie,OK,35.87894,-97.42532,11437,http://worldpopulationreview.com/us-cities/guthrie-ok-population,2018,617.689496,http://worldpopulationreview.com/us-cities/guthrie-ok-population,,,,,"https://www.google.com/maps/@35.87894,-97.42532,20000m/data=!3m1!1e3"
1489,us,Northern America,Guymon,OK,36.6828,-101.48155,11278,http://worldpopulationreview.com/us-cities/guymon-ok-population,2018,682.93929,http://worldpopulationreview.com/us-cities/guymon-ok-population,,,,,"https://www.google.com/maps/@36.6828,-101.48155,20000m/data=!3m1!1e3"
1490,us,Northern America,Hobart,OK,35.0295,-99.09313,3440,http://worldpopulationreview.com/us-cities/hobart-ok-population,2018,187.83432,http://worldpopulationreview.com/us-cities/hobart-ok-population,,,,,"https://www.google.com/maps/@35.0295,-99.09313,20000m/data=!3m1!1e3"
1491,us,Northern America,Holdenville,OK,35.08036,-96.39918,5547,http://worldpopulationreview.com/us-cities/holdenville-ok-population,2018,249.431949,http://worldpopulationreview.com/us-cities/holdenville-ok-population,,,,,"https://www.google.com/maps/@35.08036,-96.39918,20000m/data=!3m1!1e3"
1492,us,Northern America,Hugo,OK,34.01066,-95.50968,5107,http://worldpopulationreview.com/us-cities/hugo-ok-population,2018,192.38069,http://worldpopulationreview.com/us-cities/hugo-ok-population,,,,,"https://www.google.com/maps/@34.01066,-95.50968,20000m/data=!3m1!1e3"
1493,us,Northern America,Lawton,OK,34.60869,-98.39033,92859,http://worldpopulationreview.com/us-cities/lawton-ok-population,2018,5446.551786,http://worldpopulationreview.com/us-cities/lawton-ok-population,,,,,"https://www.google.com/maps/@34.60869,-98.39033,20000m/data=!3m1!1e3"
1494,us,Northern America,McAlester,OK,34.93343,-95.76971,17897,http://worldpopulationreview.com/us-cities/mcalester-ok-population,2018,1058.500168,http://worldpopulationreview.com/us-cities/mcalester-ok-population,,,,,"https://www.google.com/maps/@34.93343,-95.76971,20000m/data=!3m1!1e3"
1495,us,Northern America,Miami,OK,36.87451,-94.87746,13132,http://worldpopulationreview.com/us-cities/miami-ok-population,2018,598.267656,http://worldpopulationreview.com/us-cities/miami-ok-population,,,,,"https://www.google.com/maps/@36.87451,-94.87746,20000m/data=!3m1!1e3"
1496,us,Northern America,Midwest City,OK,35.44951,-97.3967,57325,http://worldpopulationreview.com/us-cities/midwest-city-ok-population,2018,3255.25745,http://worldpopulationreview.com/us-cities/midwest-city-ok-population,,,,,"https://www.google.com/maps/@35.44951,-97.3967,20000m/data=!3m1!1e3"
1497,us,Northern America,Moore,OK,35.33951,-97.4867,62103,http://worldpopulationreview.com/us-cities/moore-ok-population,2018,4419.125274,http://worldpopulationreview.com/us-cities/moore-ok-population,,,,,"https://www.google.com/maps/@35.33951,-97.4867,20000m/data=!3m1!1e3"
1498,us,Northern America,Muskogee,OK,35.74788,-95.36969,37402,http://worldpopulationreview.com/us-cities/muskogee-ok-population,2018,1877.281184,http://worldpopulationreview.com/us-cities/muskogee-ok-population,,,,,"https://www.google.com/maps/@35.74788,-95.36969,20000m/data=!3m1!1e3"
1499,us,Northern America,Norman,OK,35.22257,-97.43948,123471,http://worldpopulationreview.com/us-cities/norman-ok-population,2018,9033.755715,http://worldpopulationreview.com/us-cities/norman-ok-population,,,,,"https://www.google.com/maps/@35.22257,-97.43948,20000m/data=!3m1!1e3"
1500,us,Northern America,Oklahoma City,OK,,,,http://worldpopulationreview.com/us-cities/oklahoma-city-ok-population,,,http://worldpopulationreview.com/us-cities/oklahoma-city-ok-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1501,us,Northern America,Okmulgee,OK,35.54268,-96.14282,11795,http://worldpopulationreview.com/us-cities/okmulgee-ok-population,2018,482.332935,http://worldpopulationreview.com/us-cities/okmulgee-ok-population,,,,,"https://www.google.com/maps/@35.54268,-96.14282,20000m/data=!3m1!1e3"
1502,us,Northern America,Pauls Valley,OK,34.74008,-97.22225,6150,http://worldpopulationreview.com/us-cities/pauls-valley-ok-population,2018,322.7643,http://worldpopulationreview.com/us-cities/pauls-valley-ok-population,,,,,"https://www.google.com/maps/@34.74008,-97.22225,20000m/data=!3m1!1e3"
1503,us,Northern America,Pawhuska,OK,36.66784,-96.33723,3440,http://worldpopulationreview.com/us-cities/pawhuska-ok-population,2018,147.67232,http://worldpopulationreview.com/us-cities/pawhuska-ok-population,,,,,"https://www.google.com/maps/@36.66784,-96.33723,20000m/data=!3m1!1e3"
1504,us,Northern America,Perry,OK,36.28949,-97.2881,4928,http://worldpopulationreview.com/us-cities/perry-ok-population,2018,323.488704,http://worldpopulationreview.com/us-cities/perry-ok-population,,,,,"https://www.google.com/maps/@36.28949,-97.2881,20000m/data=!3m1!1e3"
1505,us,Northern America,Ponca City,OK,36.70698,-97.08559,24033,http://worldpopulationreview.com/us-cities/ponca-city-ok-population,2018,1374.134841,http://worldpopulationreview.com/us-cities/ponca-city-ok-population,,,,,"https://www.google.com/maps/@36.70698,-97.08559,20000m/data=!3m1!1e3"
1506,us,Northern America,Pryor,OK,,,,http://worldpopulationreview.com/us-cities/pryor-ok-population,,,http://worldpopulationreview.com/us-cities/pryor-ok-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1507,us,Northern America,Sallisaw,OK,35.46037,-94.78745,8450,http://worldpopulationreview.com/us-cities/sallisaw-ok-population,2018,383.11455,http://worldpopulationreview.com/us-cities/sallisaw-ok-population,,,,,"https://www.google.com/maps/@35.46037,-94.78745,20000m/data=!3m1!1e3"
1508,us,Northern America,Sand Springs,OK,36.13653,-96.13188,19897,http://worldpopulationreview.com/us-cities/sand-springs-ok-population,2018,1328.940527,http://worldpopulationreview.com/us-cities/sand-springs-ok-population,,,,,"https://www.google.com/maps/@36.13653,-96.13188,20000m/data=!3m1!1e3"
1509,us,Northern America,Sapulpa,OK,36.00886,-96.09765,20802,http://worldpopulationreview.com/us-cities/sapulpa-ok-population,2018,1214.254344,http://worldpopulationreview.com/us-cities/sapulpa-ok-population,,,,,"https://www.google.com/maps/@36.00886,-96.09765,20000m/data=!3m1!1e3"
1510,us,Northern America,Seminole,OK,35.22452,-96.67057,7172,http://worldpopulationreview.com/us-cities/seminole-ok-population,2018,353.235344,http://worldpopulationreview.com/us-cities/seminole-ok-population,,,,,"https://www.google.com/maps/@35.22452,-96.67057,20000m/data=!3m1!1e3"
1511,us,Northern America,Shawnee,OK,35.32729,-96.9253,31434,http://worldpopulationreview.com/us-cities/shawnee-ok-population,2018,1676.06088,http://worldpopulationreview.com/us-cities/shawnee-ok-population,,,,,"https://www.google.com/maps/@35.32729,-96.9253,20000m/data=!3m1!1e3"
1512,us,Northern America,Stillwater,OK,36.11561,-97.05837,50391,http://worldpopulationreview.com/us-cities/stillwater-ok-population,2018,2698.236486,http://worldpopulationreview.com/us-cities/stillwater-ok-population,,,,,"https://www.google.com/maps/@36.11561,-97.05837,20000m/data=!3m1!1e3"
1513,us,Northern America,Tahlequah,OK,35.91537,-94.96996,16738,http://worldpopulationreview.com/us-cities/tahlequah-ok-population,2018,760.65841,http://worldpopulationreview.com/us-cities/tahlequah-ok-population,,,,,"https://www.google.com/maps/@35.91537,-94.96996,20000m/data=!3m1!1e3"
1514,us,Northern America,The Village,OK,35.56089,-97.55143,9468,http://worldpopulationreview.com/us-cities/the-village-ok-population,2018,620.286552,http://worldpopulationreview.com/us-cities/the-village-ok-population,,,,,"https://www.google.com/maps/@35.56089,-97.55143,20000m/data=!3m1!1e3"
1515,us,Northern America,Tulsa,OK,,,,http://worldpopulationreview.com/us-cities/tulsa-ok-population,,,http://worldpopulationreview.com/us-cities/tulsa-ok-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1516,us,Northern America,Vinita,OK,36.63869,-95.15413,5387,http://worldpopulationreview.com/us-cities/vinita-ok-population,2018,238.304719,http://worldpopulationreview.com/us-cities/vinita-ok-population,,,,,"https://www.google.com/maps/@36.63869,-95.15413,20000m/data=!3m1!1e3"
1517,us,Northern America,Wewoka,OK,35.15869,-96.49335,3271,http://worldpopulationreview.com/us-cities/wewoka-ok-population,2018,113.330337,http://worldpopulationreview.com/us-cities/wewoka-ok-population,,,,,"https://www.google.com/maps/@35.15869,-96.49335,20000m/data=!3m1!1e3"
1518,us,Northern America,Woodward,OK,36.43365,-99.39039,12162,http://worldpopulationreview.com/us-cities/woodward-ok-population,2018,797.413692,http://worldpopulationreview.com/us-cities/woodward-ok-population,,,,,"https://www.google.com/maps/@36.43365,-99.39039,20000m/data=!3m1!1e3"
1519,us,Northern America,Albany,OR,44.62693,-123.09674,54453,http://worldpopulationreview.com/us-cities/albany-or-population,2018,3733.84221,http://worldpopulationreview.com/us-cities/albany-or-population,,,,,"https://www.google.com/maps/@44.62693,-123.09674,20000m/data=!3m1!1e3"
1520,us,Northern America,Ashland,OR,42.19458,-122.70948,21263,http://worldpopulationreview.com/us-cities/ashland-or-population,2018,1610.204464,http://worldpopulationreview.com/us-cities/ashland-or-population,,,,,"https://www.google.com/maps/@42.19458,-122.70948,20000m/data=!3m1!1e3"
1521,us,Northern America,Astoria,OR,46.18788,-123.83125,9976,http://worldpopulationreview.com/us-cities/astoria-or-population,2018,593.382456,http://worldpopulationreview.com/us-cities/astoria-or-population,,,,,"https://www.google.com/maps/@46.18788,-123.83125,20000m/data=!3m1!1e3"
1522,us,Northern America,Baker City,OR,44.77487,-117.83438,9757,http://worldpopulationreview.com/us-cities/baker-city-or-population,2018,531.893098,http://worldpopulationreview.com/us-cities/baker-city-or-population,,,,,"https://www.google.com/maps/@44.77487,-117.83438,20000m/data=!3m1!1e3"
1523,us,Northern America,Beaverton,OR,45.48706,-122.80371,98962,http://worldpopulationreview.com/us-cities/beaverton-or-population,2018,8118.743518,http://worldpopulationreview.com/us-cities/beaverton-or-population,,,,,"https://www.google.com/maps/@45.48706,-122.80371,20000m/data=!3m1!1e3"
1524,us,Northern America,Bend,OR,44.05817,-121.31531,97590,http://worldpopulationreview.com/us-cities/bend-or-population,2018,7878.73347,http://worldpopulationreview.com/us-cities/bend-or-population,,,,,"https://www.google.com/maps/@44.05817,-121.31531,20000m/data=!3m1!1e3"
1525,us,Northern America,Brookings,OR,42.05261,-124.28398,6465,http://worldpopulationreview.com/us-cities/brookings-or-population,2018,361.9107,http://worldpopulationreview.com/us-cities/brookings-or-population,,,,,"https://www.google.com/maps/@42.05261,-124.28398,20000m/data=!3m1!1e3"
